rec_id,culture,given_name,surname,date_of_birth,phone_number,national_identifier,medical_record_number,sex
rec-8633-org,uga,anna,katura,19690215,774546174,19127211,MPK-916372,f
rec-8634-org,uga,hildah,akugizibwe,19160520,772306250,68010796,KSD-632404,f
rec-8635-org,uga,domien,nalikka,19520417,782438556,71883568,KSD-785975,f
rec-8636-org,uga,evarist,dipio,19640204,772516597,99893428,KSD-905277,f
rec-8637-org,uga,peninah,nabadda,19110604,,92080034,KMC-156584,f
rec-8638-org,uga,bonebana,dinar,,752238574,79077246,MPK-306322,f
rec-8639-org,uga,jaco,eimani,19501124,,92808955,RUK-662686,m
rec-8640-org,uga,berrie,kabemera,19390903,782876708,20082792,MPK-515772,f
rec-8641-org,uga,turyamwikiriza,bruna,19850920,772080500,44861184,RUK-936812,f
rec-8642-org,uga,alima,nsiimenta,19060719,774349113,29051799,MPK-970852,f
rec-8643-org,uga,ethan,kababiito,19921225,782750780,62859855,MBA-473650,
rec-8644-org,uga,ben,uketheengo,19490603,,47948851,RUK-339377,
rec-8645-org,uga,zac,byishimo,19050123,752005820,95792519,KLH-694452,
rec-8646-org,uga,joniah,kategaya,19951021,712864678,35334101,KLH-925402,f
rec-8647-org,uga,natukunda,asimo,19260703,772977642,69828986,MPK-561445,f
rec-8648-org,uga,sophia,atto,19781215,752046891,68757729,RUK-549120,f
rec-8649-org,uga,febis,kia,19160402,752947938,39681194,KUL-606696,m
rec-8650-org,uga,georgia,bakandinda,19560723,772403106,69376896,KSG-160728,
rec-8651-org,uga,kyle,issazi,19461114,772699926,29931884,KUL-820982,
rec-8652-org,uga,matilda,purisk,19560915,782365747,19018291,NSU-930067,
rec-8653-org,uga,liz,nyakale,19650612,712451055,17101677,KSG-105117,f
rec-8654-org,uga,faima,maserereka,19720413,752722999,76413895,KUL-375334,f
rec-8655-org,uga,april,vanance,,782716716,37570909,KLH-406813,
rec-8656-org,uga,herman,mwenyi,19170325,772043527,31108674,FPL-809277,m
rec-8657-org,uga,yvette,iwutung,19330225,772908322,89422021,KSD-600801,f
rec-8658-org,uga,olivia,yasinta,19110820,772962550,55925660,KSG-564096,
rec-8659-org,uga,blender,olang,19310524,752111536,97741276,KSD-558700,m
rec-8660-org,uga,anne,semei,19880205,772281588,73387605,KUB-168407,f
rec-8661-org,uga,jackson,sauge,19860709,712012811,18906242,RUK-471288,
rec-8662-org,uga,zainab,kirikaija,19040102,712518174,95720563,KLH-283269,f
rec-8663-org,uga,primo,kashemire,19120302,752808453,82819107,KSG-376757,f
rec-8664-org,uga,callum,mande,19031017,,16160417,KLH-237113,
rec-8665-org,uga,kandole,muwambi,19341228,774276378,37357180,FPL-733666,f
rec-8666-org,uga,ariganyira,zziwa,19181127,,43306679,KSG-900246,f
rec-8667-org,uga,indyana,kibatsi,19330712,772174038,42522340,KLH-533557,
rec-8668-org,uga,ediza,yovine,19071021,774841374,50213597,NSU-608097,f
rec-8669-org,uga,herbert,africa,19650918,782066689,78407109,KUL-796148,m
rec-8670-org,uga,andrew,uwiragiye,19740826,,52290275,NSU-805206,
rec-8671-org,uga,muteesa,apulinaari,19370920,772952569,92752837,RUK-414486,f
rec-8672-org,uga,placida,mjap,19990310,774430062,54067548,MBA-339458,f
rec-8673-org,uga,,bwenje,19831219,752517871,60648355,RUK-164726,
rec-8674-org,uga,charlee,kwitonda,19240725,772336787,80611783,KSD-714641,
rec-8675-org,uga,polly,kabasongora,19091014,774015862,85524699,KUB-982616,f
rec-8676-org,uga,goyce,onono,,712091293,27022854,KLH-740774,f
rec-8677-org,uga,donne,ekikyo,19130401,782130901,77534476,KLH-271091,f
rec-8678-org,uga,zubeda,mutagubya,19610111,772274789,93073221,KSG-726263,f
rec-8679-org,uga,zarina,busobozi,19111110,772701453,95609773,KSG-731490,f
rec-8680-org,uga,alexander,muyaba,19360414,772098613,17055171,RUK-922644,
rec-8681-org,uga,justine,nandiwoza,19320216,782094173,97784989,KSD-864811,f
rec-8682-org,uga,procy,immacuret,19710210,774561792,53238475,KMC-937883,m
rec-8683-org,uga,jnae,anyango,19730713,772472399,59235448,RUK-869396,f
rec-8684-org,uga,nfanimwaya,ogang,19000513,774590272,67587368,FPL-261774,f
rec-8685-org,uga,shelby,kiyemba,19461218,782798823,39505916,KSD-389453,
rec-8686-org,uga,faiza,anyaiti,19010117,772963344,36029301,MPK-448964,f
rec-8687-org,uga,julia,wongo,19410101,774016405,36271001,MBA-629102,
rec-8688-org,uga,nakasujja,boshawenda,19160419,712399049,47024113,KUL-432013,f
rec-8689-org,uga,bakunda,bwijuki,19900224,774863486,84508538,KLH-423141,f
rec-8690-org,uga,madison,gimei,19420404,772186214,17378205,NSU-178348,
rec-8691-org,uga,hosea,chepsikor,,752044335,96382663,KUL-897130,f
rec-8692-org,uga,oscar,acupo,19040309,712475282,72824240,KLH-791413,
rec-8693-org,uga,byomuhanga,nyabute,19520517,772060608,13854879,RUK-710678,f
rec-8694-org,uga,penelope,owamani,19980616,782018801,75594040,KLH-618416,m
rec-8695-org,uga,deojeni,namulawa,19631117,712483956,55417543,KSG-548929,f
rec-8696-org,uga,mulabana,kabwongera,19860417,774084886,94853000,KSD-504300,f
rec-8697-org,uga,edison,musiimire,,772029253,34863954,MBA-859794,m
rec-8698-org,uga,tereza,nduko,,782361541,13765434,RUK-601597,f
rec-8699-org,uga,winnie,bagala,19140109,782055440,66226263,KLH-507752,f
rec-8700-org,uga,eric,muteghetso,19200113,712497539,40678634,KLH-425744,m
rec-8701-org,uga,zauja,kamakume,19721220,712211634,28319672,KSG-418479,f
rec-8702-org,uga,melinda,mukembo,19830427,772107637,20051372,KLH-957384,
rec-8703-org,uga,tumuhaire,kamagyera,,752727876,43819171,KSD-249174,m
rec-8704-org,uga,isha,kidega,19590126,782936642,29843020,KSD-984025,f
rec-8705-org,uga,apophia,luyeera,19240419,712644035,48297653,KSG-550647,f
rec-8706-org,uga,niwagaba,naudo,19540202,752056325,10462314,MPK-169429,f
rec-8707-org,uga,stidia,tibaijuka,19420307,752479494,60225317,KUB-357019,f
rec-8708-org,uga,regina,kingingi,,772342045,34622359,MBA-668351,f
rec-8709-org,uga,lutebuka,khanakwa,19190721,752292712,16571536,FPL-414813,f
rec-8710-org,uga,leonard,amony,19411028,712958044,90360818,KUL-824365,f
rec-8711-org,uga,lauren,namalome,,752087587,51726251,FPL-633155,
rec-8712-org,uga,kakama,agani,19431010,774057334,43851310,KSD-504122,f
rec-8713-org,uga,sebastian,kalebo,19740526,772125624,77656294,KUB-297067,
rec-8714-org,uga,lorine,nassamula,19011116,752566836,56675665,KSD-790059,f
rec-8715-org,uga,eunice,wanyana,19570504,772868197,13664298,KLH-310259,f
rec-8716-org,uga,mwije,gaudensia,19260101,712445724,48690105,KLH-441483,f
rec-8717-org,uga,madel,byarugaba,19650211,772181980,91953533,RUK-137111,f
rec-8718-org,uga,arafa,nabbubya,19230118,774664995,55451656,KMC-557296,f
rec-8719-org,uga,procy,amookol,,782192451,29436728,KSD-665701,m
rec-8720-org,uga,zulfa,butesi,19450517,774423160,89676007,KMC-522739,m
rec-8721-org,uga,lynnet,abol,19960318,774954638,86743088,FPL-239446,f
rec-8722-org,uga,miriam,kuruda,19710924,774792066,42494072,KLH-995752,f
rec-8723-org,uga,akampurira,naigaga,19690325,774850587,63734417,MBA-159326,f
rec-8724-org,uga,milka,namuli,19360301,712800681,96690570,NSU-664974,f
rec-8725-org,uga,jake,musaizi,19820721,774212701,46122607,KUB-643088,
rec-8726-org,uga,hugo,muhammed,19730408,774845283,35460394,KSD-702788,
rec-8727-org,uga,mercy,veronicca,19050524,772080453,72750117,NSU-329262,f
rec-8728-org,uga,wilson,seela,19420927,752462872,25452790,MPK-700305,
rec-8729-org,uga,yekonia,naisanga,19030120,752239931,21941320,MPK-934851,f
rec-8730-org,uga,euphrasia,andinda,19550414,782304347,21415779,KLH-438922,f
rec-8731-org,uga,everlyne,kalongo,19760626,752089469,52344897,KSG-114677,f
rec-8732-org,uga,arthue,makoma,19680224,712703181,38522581,KSD-121912,m
rec-8733-org,uga,ruhangarinda,echeku,19800427,774969160,36970887,KMC-425047,f
rec-8734-org,uga,fausta,nantandwe,,712978364,23730231,KSG-931919,f
rec-8735-org,uga,jolish,aliga,19561018,782163137,66658967,RUK-222677,f
rec-8736-org,uga,tibigaba,mutonyi,19060728,782393037,81287980,KUL-988707,f
rec-8737-org,uga,jeska,omara,19030531,752261308,61728013,KSG-642896,f
rec-8738-org,uga,lucy,ayer,19300906,782876317,79500835,RUK-238724,
rec-8739-org,uga,genesis,umimana,19271209,712007619,41552549,KUB-281010,f
rec-8740-org,uga,hellos,alone,,712331105,58814309,KUL-999880,f
rec-8741-org,uga,molly,gibs,19160214,712780285,40626257,KMC-323033,f
rec-8742-org,uga,kyaritunga,mukulu,19380625,752302664,13995979,MBA-874497,f
rec-8743-org,uga,isingoma,eliab,19530102,782246860,93641081,RUK-459859,m
rec-8744-org,uga,fausta,kabalodi,,782757222,13444879,NSU-860733,f
rec-8745-org,uga,ndabirora,tofiri,19250918,782014785,28193465,RUK-452338,f
rec-8746-org,uga,eringa,singiza,19640621,712292508,77902500,KMC-106870,f
rec-8747-org,uga,theresa,akiny,19610614,,80726036,KSG-406101,f
rec-8748-org,uga,jakwonga,bbira,,782466653,62040338,RUK-930159,f
rec-8749-org,uga,conirod,nakibuka,19390816,752576009,36696943,KUL-235062,f
rec-8750-org,uga,stephanie,habakurama,19981217,782837836,50010429,KUB-840877,
rec-8751-org,uga,tugume,lubia,19510119,752308915,38093752,KLH-451110,f
rec-8752-org,uga,cizaria,chandiru,19341022,712834130,39378314,KSG-977332,f
rec-8753-org,uga,sorea,nanono,19880222,,81630704,KSD-324413,f
rec-8754-org,uga,bujugu,basaija,,774130742,86620240,MBA-804836,m
rec-8755-org,uga,cooper,kakama,19090329,772341543,80715890,KMC-172505,
rec-8756-org,uga,clint,,,772864278,74020595,FPL-378907,m
rec-8757-org,uga,matayo,posioino,19521210,712237291,20988055,KUB-563932,m
rec-8758-org,uga,nicholas,vanisa,19480103,774919690,58112789,RUK-245133,
rec-8759-org,uga,semucho,gaaki,19270127,712270137,81468227,MBA-858837,m
rec-8760-org,uga,yudaya,mwanika,19630124,772828472,35020273,KSD-102374,f
rec-8761-org,uga,liam,abudall,19740630,782049076,30586067,KUB-327294,
rec-8762-org,uga,berna,ijongat,19010509,772235603,61121276,KLH-922729,f
rec-8763-org,uga,lauline,kyabita,19340220,772840515,65080721,NSU-154104,f
rec-8764-org,uga,francisca,naddungu,19820203,774328132,46185967,KLH-236496,f
rec-8765-org,uga,sheilla,nakalaya,19030924,774155500,20612768,RUK-392685,f
rec-8766-org,uga,jolline,kiteseo,19960302,752803034,18597490,KLH-485035,f
rec-8767-org,uga,jacinta,morning,19270803,752134836,92475550,KUB-342544,f
rec-8768-org,uga,jaime,kabajuma,,772120881,21176650,NSU-605299,
rec-8769-org,uga,multallah,aladi,19570913,752230092,81345248,KMC-387915,m
rec-8770-org,uga,theopistar,ruziba,19400630,712485093,31113659,NSU-698073,m
rec-8771-org,uga,shillah,kyala,19231017,782765113,89201929,KUB-109889,f
rec-8772-org,uga,bernardine,namyaro,19360227,772002105,61942223,FPL-504170,f
rec-8773-org,uga,yonina,gwayambadde,19260204,772425220,31445574,MPK-391720,f
rec-8774-org,uga,olivia,fatima,19180428,752387489,94222320,NSU-358465,
rec-8775-org,uga,immarcqulate,nabadda,19540817,774397738,64989208,KUB-239742,f
rec-8776-org,uga,brodee,bugoye,19310405,782784915,88990759,KLH-880234,
rec-8777-org,uga,casey,twinomujuni,19320517,782935880,15979040,KSD-875259,
rec-8778-org,uga,jesca,elungat,19440220,782323357,36473114,FPL-290252,f
rec-8779-org,uga,nathan,byamani,19261026,782641355,42677309,KUB-718088,
rec-8780-org,uga,arikiriza,meridah,19211231,712388029,93974579,MPK-393496,f
rec-8781-org,uga,rose,ajoku,,782738013,34186531,KMC-602923,f
rec-8782-org,uga,liberty,nambalirwa,19501102,772785041,29669190,KUB-996699,f
rec-8783-org,uga,yekoniah,ajonga,19311202,752332450,27881544,KUL-881807,f
rec-8784-org,uga,harrison,namugamba,19740903,712477170,87873820,FPL-186964,
rec-8785-org,uga,tina,gimei,19881105,774787802,23914303,KUL-529311,f
rec-8786-org,uga,justine,singoma,19330223,772440718,50795147,MBA-279020,f
rec-8787-org,uga,,nomugisha,19271019,772488858,33846167,KUB-523712,f
rec-8788-org,uga,zaituni,komulutalo,19190117,782301725,82970781,KUB-711999,f
rec-8789-org,uga,kisembo,mwogeza,19760925,712892006,93657171,KSD-173403,f
rec-8790-org,uga,jamati,chemwajar,19980703,782535722,77471119,KMC-591556,f
rec-8791-org,uga,lorine,biryabaleema,19610808,782051160,61986962,KSD-778278,f
rec-8792-org,uga,claudia,muyiyi,19920708,782264639,19454220,KLH-530063,
rec-8793-org,uga,sarah,lawerence,,712456634,49324548,MPK-135940,
rec-8794-org,uga,phionah,wakhooli,19930701,782285633,98897861,KUB-978016,m
rec-8795-org,uga,evidence,nabosa,,782883997,20731602,NSU-534812,f
rec-8796-org,uga,dreka,kayima,19850407,752534018,15543055,MPK-587830,f
rec-8797-org,uga,akampurira,bitwine,19051217,752879928,89968138,KSD-449607,f
rec-8798-org,uga,jackson,namogenyi,19940913,752017904,59955300,KSG-863372,m
rec-8799-org,uga,jock,riziki,19770316,772174293,31834061,MBA-747493,
rec-8800-org,uga,richard,omollo,19701231,774288149,88917465,FPL-933950,f
rec-8801-org,uga,musiime,okoboi,19490314,774788068,67173603,NSU-874734,m
rec-8802-org,uga,ssebukeera,damaseni,19340816,774897805,25801012,KUB-123371,f
rec-8803-org,uga,nahurira,kwiocywiny,19170803,774839418,25667334,MBA-382512,f
rec-8804-org,uga,theopista,drabe,19841202,772689992,25417184,KLH-364247,f
rec-8805-org,uga,zac,,19070319,772041272,53674490,KSD-412981,
rec-8806-org,uga,isac,nakasinga,19610327,774673129,54394754,KUB-175823,m
rec-8807-org,uga,pheonah,philex,19290119,782913162,86715238,NSU-588304,f
rec-8808-org,uga,medrine,ongeyowun,19890124,772517451,51254718,MBA-750599,f
rec-8809-org,uga,amber,acaro,19740328,774985592,35126303,MBA-151748,
rec-8810-org,uga,priscilah,orimwikiriza,19450208,752703487,79701360,KMC-373909,f
rec-8811-org,uga,specioza,ikiring,19940605,782420510,85843509,KLH-232494,f
rec-8812-org,uga,nasanday,baryamureeba,19190827,712556539,65811414,MBA-878198,f
rec-8813-org,uga,majid,rusenge,19731018,752236489,11708273,RUK-271336,f
rec-8814-org,uga,najjemba,ednands,19581229,,82942800,RUK-934362,f
rec-8815-org,uga,stephanie,namulondo,,752122647,20175709,MPK-435366,
rec-8816-org,uga,kane,bwekemba,19050601,,87827561,KUB-642897,
rec-8817-org,uga,kkanuhira,natuwera,19860216,782794405,59411958,MBA-901747,f
rec-8818-org,uga,carol,justina,19420413,,93864908,FPL-944391,f
rec-8819-org,uga,ella,opendo,,772975323,46972510,NSU-144725,
rec-8820-org,uga,,kanyago,19180317,774885699,51346989,KMC-521661,f
rec-8821-org,uga,yusuf,agondeze,19590611,774100116,89628263,KMC-627543,m
rec-8822-org,uga,lovence,kiryabwana,19490313,774306530,38655011,KLH-483062,f
rec-8823-org,uga,ambrosie,jesica,19330502,782441902,14834320,KUB-438584,f
rec-8824-org,uga,cotrid,mshununu,19910728,772764178,54649562,MPK-952636,f
rec-8825-org,uga,,mwangale,19300827,782435233,81738562,NSU-687743,f
rec-8826-org,uga,wilberforce,oballah,19250412,752461392,43791195,NSU-155472,m
rec-8827-org,uga,madeline,yudaya,,752829470,87203864,KSD-178655,
rec-8828-org,uga,byooma,tumuramye,19330301,752006025,52040116,NSU-966962,f
rec-8829-org,uga,shakira,mainuka,19570421,782342400,81834035,NSU-138901,f
rec-8830-org,uga,hellos,niwabine,19210920,752991077,97704117,KSG-124689,f
rec-8831-org,uga,najjemba,nambusi,19600127,782836948,43429829,KSD-657040,f
rec-8832-org,uga,claire,turyamureeba,19190823,772710289,54165549,KSD-526281,f
rec-8833-org,uga,hamish,belekek,19570201,782641943,41417364,KSD-689846,
rec-8834-org,uga,santrina,baptist,,752879623,72376884,KSG-143378,f
rec-8835-org,uga,florace,margeret,,712374036,72599420,KUB-224413,f
rec-8836-org,uga,delish,abooki,19650803,772086010,42814764,NSU-250044,f
rec-8837-org,uga,otingewinyu,siriako,19871103,774174593,61954983,KSD-524755,m
rec-8838-org,uga,amono,tiko,19501205,782086318,78298314,MPK-902866,m
rec-8839-org,uga,tukamuhebwa,gudoi,19261114,772191573,56435649,KSG-663692,f
rec-8840-org,uga,charlie,engolu,19870216,774127427,89568664,KSG-173930,
rec-8841-org,uga,apophia,muchwa,,774244534,59159459,MBA-656445,f
rec-8842-org,uga,michael,kitanta,19380114,752921331,40512349,KSD-859613,
rec-8843-org,uga,promise,ocokoru,19110608,774881778,35426384,KSG-852055,f
rec-8844-org,uga,twine,ajulo,19061201,774974508,50890865,FPL-598008,f
rec-8845-org,uga,superiano,kalyatha,19351125,752643964,15124821,KMC-922070,m
rec-8846-org,uga,betty,nakawala,19510704,,72535148,MPK-568872,f
rec-8847-org,uga,luke,nannyange,19860704,774963569,84985223,KSD-345850,
rec-8848-org,uga,swaleh,natujuna,19771026,782145856,19122243,KUB-650069,f
rec-8849-org,uga,grace,twine,19870201,774981313,29831645,NSU-870564,f
rec-8850-org,uga,penina,nabirye,19401106,772845621,31122294,RUK-796586,f
rec-8851-org,uga,phillips,orijabo,19260913,782315343,58576484,MBA-318427,m
rec-8852-org,uga,ann,ssemmanda,19531121,782979947,89104206,MPK-907546,f
rec-8853-org,uga,byomuhangyi,kashaka,19010811,752551754,26620862,KSD-519056,m
rec-8854-org,uga,kate,nakaziba,19950714,752828020,73331804,MBA-123450,f
rec-8855-org,uga,africa,lusimbo,19691019,772949364,70099290,KLH-652812,f
rec-8856-org,uga,nebye,kasukaali,19630805,712707103,63117140,KUB-730332,f
rec-8857-org,uga,mable,balikudembe,19720228,752045703,18859725,KSD-986405,f
rec-8858-org,uga,priscilah,nalwanga,,712228048,84895167,KLH-408053,f
rec-8859-org,uga,shamim,naggirinya,19890329,782741828,19680154,KUL-291755,f
rec-8860-org,uga,sidonia,kanyabowa,19240103,774126313,91511122,KSD-693897,f
rec-8861-org,uga,nakitone,cheruto,,772718671,24462735,RUK-908926,f
rec-8862-org,uga,sophie,amodoi,19740727,774099950,37433641,KSD-552890,
rec-8863-org,uga,juliet,luwuge,19710601,712861738,94035058,KUB-681676,f
rec-8864-org,uga,jakwonga,nabachwa,19590120,752682327,44578851,KSD-784957,f
rec-8865-org,uga,mwangusya,naana,19200203,752589294,40565286,KUB-600030,f
rec-8866-org,uga,mallory,jacqueline,19390313,712921238,80888222,RUK-233032,f
rec-8867-org,uga,rauben,tibamanya,19370430,782075887,59919477,RUK-492537,m
rec-8868-org,uga,lukas,kangala,19790718,752244963,38331826,MPK-847827,
rec-8869-org,uga,connor,maturo,19150625,774797018,59264991,KMC-327160,
rec-8870-org,uga,kasembo,musajjawaza,19950210,782349526,13751915,KLH-411012,f
rec-8871-org,uga,ireen,driwaru,19930802,712421940,19628503,NSU-885750,f
rec-8872-org,uga,josephine,akankwatsi,19711016,712775905,59652009,KMC-872206,f
rec-8873-org,uga,lovemary,walyawula,19790211,782569359,65861301,MBA-507502,f
rec-8874-org,uga,elikard,ongiera,19251127,712485113,25528801,KSD-550307,m
rec-8875-org,uga,shivan,amunkwasize,19671121,752971820,59890712,KLH-844432,f
rec-8876-org,uga,salima,tadhuba,19591030,,69313847,MBA-454117,f
rec-8877-org,uga,nice,adona,,774331421,17448611,KSG-168095,f
rec-8878-org,uga,daniel,amako,19900829,774782960,44465941,KSG-162718,m
rec-8879-org,uga,hellos,tusabe,19771016,782377974,99398730,KUL-376415,f
rec-8880-org,uga,joanita,vicensio,19840621,712887992,50434857,KSD-213484,f
rec-8881-org,uga,tibasiima,acelun,19100427,782058578,34640362,MBA-328689,f
rec-8882-org,uga,sophie,butoolo,19440511,774200137,89215266,KUL-443107,
rec-8883-org,uga,santuria,ocokoru,19991107,712824526,46550928,KUB-869433,f
rec-8884-org,uga,lauren,lomonyang,19630507,772433036,64487228,KUL-851215,
rec-8885-org,uga,deborah,abut,19950628,774718950,43902078,KUB-853116,f
rec-8886-org,uga,isabella,napakori,19881102,,61955606,KUB-460907,
rec-8887-org,uga,palma,senteza,19471016,782803097,26772009,FPL-186102,f
rec-8888-org,uga,kyampaire,mbulankende,19140803,,99364512,KSG-431794,f
rec-8889-org,uga,geofrey,kepha,19391128,774225463,89304395,MBA-868552,m
rec-8890-org,uga,isabelle,amone,19360126,712938589,16645710,RUK-698506,
rec-8891-org,uga,bridget,ngoga,19500112,782514679,32112647,MBA-708130,f
rec-8892-org,uga,sticka,tibahikira,19440917,752745167,49775917,KUL-735029,f
rec-8893-org,uga,joshua,ziporah,19640207,,13196294,KLH-730856,
rec-8894-org,uga,filda,bakandusya,19190819,712343818,48662279,KUB-695493,f
rec-8895-org,uga,tyrone,namuyaba,19940309,,31612172,MPK-667374,
rec-8896-org,uga,mitchell,ochan,19430325,774100281,36371590,FPL-298774,
rec-8897-org,uga,harry,nafutari,19501016,752117539,29116157,MPK-433549,
rec-8898-org,uga,brenda,bagwiza,19370309,,33392242,KUB-861362,f
rec-8899-org,uga,amelia,kaganzi,,752444555,80576051,NSU-408835,
rec-8900-org,uga,kange,eteu,19061202,752494936,89120541,KSD-232595,f
rec-8901-org,uga,zaitun,saidati,,774870065,27891632,KUL-236939,f
rec-8902-org,uga,maureen,tiugume,,752640907,56377987,MBA-885400,f
rec-8903-org,uga,william,agumeneitwe,19210707,782501062,44082643,MPK-233492,
rec-8904-org,uga,stanley,mbyemire,19960210,752860498,26178995,KUL-559600,m
rec-8905-org,uga,hope,anyaku,19820106,774191352,53546932,KLH-722384,f
rec-8906-org,uga,mugisha,ongur,19730227,752806059,58758901,FPL-396199,f
rec-8907-org,uga,kyarisiima,oyirwoth,19240830,772395202,49337783,NSU-691397,f
rec-8908-org,uga,noeli,owamazima,19741103,752226353,86763706,KUL-969941,f
rec-8909-org,uga,scholastica,turyamureba,19540302,772422828,80499872,MPK-936413,f
rec-8910-org,uga,ndahayo,nassaazi,,752073520,50712855,KUB-814820,f
rec-8911-org,uga,kateeba,apili,19190104,782331881,78079018,RUK-473568,f
rec-8912-org,uga,gift,natwijuke,,,26660887,KSG-431587,m
rec-8913-org,uga,keres,kadaya,19920915,752734643,28218440,KSD-939497,m
rec-8914-org,uga,jophet,nimungu,19370717,712896874,29266618,KSD-860194,m
